identifier,series,control_symbol,title,contents_dates,start_date,end_date,access_status,location,digitised_status,digitised_pages
12292544,A6122,1427/REFERENCE COPY,Correspondence between the Director General of ASIO and the Prime Minister relating to 'The Case' and the Petrovs,1953 - 1956,1953,1956,Open with exception,Canberra,True,44
12293045,A6122,230,CPA activities and interest in Snowy Mountains Hydro-Electric Authority - Volume 1 [7 pages - 5 of these contain exemptions],1954 - 1955,1954,1955,Open with exception,Canberra,False,0
12293680,A6122,1179,Union of Australian women - New South Wales Volume 4,1939 - 1957,1939,1957,Open with exception,Canberra,False,0
12296245,A6122,202,Federated Ironworkers Association - General Volume 1,1940 - 1952,1940,1952,Open with exception,Canberra,False,0
12296246,A6122,1360,Employee organisations - Australian Federated Ironworkers Association. Volume 2,1955 - 1958,1955,1958,Open with exception,Canberra,False,0
12326524,A6122,859,"Communist Party of Australia - Western Australia, Perth branch.",1943 - 1950,1943,1950,Open with exception,Canberra,False,0
12326544,A6122,1164,Communist Party of Australia - Recruitment and membership Western Australia,1952 - 1955,1952,1955,Open with exception,Canberra,False,0
12351068,A6122,1429,Papers relating to the structure and functions of Special Services Branch,1958 - 1962,1958,1962,Open with exception,Canberra,False,0
12381044,A6122,1043,[Communist Party of Australia] forward,1946 - 1946,1946,1946,Open,Canberra,False,0
12413624,A6122,206,Waterside Workers Federation - New South Wales Volume 1,1937 - 1953,1937,1953,Open with exception,Canberra,False,0
12413724,A6122,210 REFERENCE COPY,Waterside workers Federation - Queensland - Volume 2,1939 - 1954,1939,1954,Open with exception,Canberra,True,215
12413725,A6122,209 REFERENCE COPY,Waterside workers Federation - Queensland - Volume 1,1938 - 1951,1938,1951,Open with exception,Canberra,True,251
12476644,A6122,1105,"Communist Party of fAustralia - New South Wales, Kings Cross Darlinghurst Branch",1954 - 1955,1954,1955,Open with exception,Canberra,False,0
12482684,A6122,313,Croatian Liberation Movement H O P,1948 - 1955,1948,1955,Open with exception,Canberra,False,0
12483784,A6122,305,Croatian Club Queensland,1953 - 1955,1953,1955,Open with exception,Canberra,False,0
12483785,A6122,306,"""Caritas Croatia"", Croatian Language Newspaper",1952 - 1953,1952,1953,Open with exception,Canberra,False,0
12483787,A6122,308,Croatian Cultural Association - Sydney,1941 - 1949,1941,1949,Open with exception,Canberra,False,0
12483789,A6122,309,Croatian Cultural Society - Western Australia,1953 - 1955,1953,1955,Open with exception,Canberra,False,0
12483790,A6122,310,Croatian Club - South Australia,1941 - 1949,1941,1949,Open with exception,Canberra,False,0
12483791,A6122,311,Croatian Charitas Australia (also known as) Croatian Welfare Association,1952 - 1955,1952,1955,Open with exception,Canberra,False,0
12483802,A6122,307,Croatian Club - Tasmania,1954 - 1955,1954,1955,Open with exception,Canberra,False,0
12489267,A6122,1428,Circumstances leading to the establishment of ASIO,1945 - 1954,1945,1954,Open with exception,Canberra,False,0
12494285,A6122,150,Australian Council for Civil Liberties,1935 - 1954,1935,1954,Open with exception,Canberra,False,0
12524105,A6122,1413 REFERENCE COPY,Sample of ASIO 'Spoiling Operations' [Security Intelligence],1962 - 1962,1962,1962,Open,Canberra,False,0
12525904,A6122,1399 - REFERENCE COPY,Society of Friends - Quakers,1918 - 1962,1918,1962,Not yet examined,Canberra,False,0
12574385,A6122,927,"Communist Party of Australia - illegal apparatus, publications, lists and particulars, New South Wales.",1935 - 1955,1935,1955,Open with exception,Canberra,False,0
12574444,A6122,1010,Communist Party of Australia. Illegal Apparatus,1939 - 1957,1939,1957,Open with exception,Canberra,False,0
12574445,A6122,1013,"Communist Party of Australia, New South Wales - Illegal apparatus",1953 - 1959,1953,1959,Open with exception,Canberra,False,0
12574446,A6122,1015,"Communist Party of Australia - New South Wales, illegal apparatus, printing presses, location and equipment",1953 - 1962,1953,1962,Open with exception,Canberra,False,0
12574447,A6122,1016,"Communist Party of Australia, Victoria - illegal apparatus, printing presses, location and equipment",1951 - 1962,1951,1962,Open with exception,Canberra,False,0
12574448,A6122,1019,"Communist Party of Australia - Western Australia, Illegal apparatus",1949 - 1961,1949,1961,Open with exception,Canberra,False,0
12574449,A6122,1024,"Communist Party of Australia, Queensland - Illegal apparatus - list of undercover addresses",1940 - 1949,1940,1949,Open,Canberra,False,0
12574450,A6122,1029,"Communist Party of Australia - Papua New Guinea, illegal apparatus",by1949 - circa1956,,,Closed,Canberra,False,0
12574451,A6122,1030,"Communist Party of Australia - Australian Capital Territory, illegal apparatus organization, covert",1951 - 1954,1951,1954,Open with exception,Canberra,False,0
12574464,A6122,1034,"Communist Party of Australia - Queensland, illegal apparatus, printing presses, location and equipment",1953 - 1953,1953,1953,Open with exception,Canberra,False,0
12574465,A6122,1048,"Communist Party of Australia - Western Australia, illegal apparatus organization",1954 - 1976,1954,1976,Open with exception,Canberra,False,0
12574466,A6122,1049,"Communist Party of Australia - Northern Territory, illegal apparatus organization, covert",1951 - 1951,1951,1951,Open with exception,Canberra,False,0
12574467,A6122,1051,"Communist Party of Australia - New South Wales, illegal apparatus, hideouts and safe houses",1951 - 1961,1951,1961,Open with exception,Canberra,False,0
12574468,A6122,1052,"Communist Party of Australia - Tasmania, illegal apparatus, printing presses, location and equipment.",1953 - 1954,1953,1954,Open with exception,Canberra,False,0
12574470,A6122,1096,Communist Party of Australia - illegal apparatus (pigeons/radios),1953 - 1954,1953,1954,Open with exception,Canberra,False,0
12574471,A6122,1100,"Communist Party of Australia - illegal apparatus, instruction by Communist Party of Australia.",1953 - 1955,1953,1955,Open with exception,Canberra,False,0
12574472,A6122,1101,"Communist Party of Australia - illegal apparatus, typewriters, location and make.",1949 - 1956,1949,1956,Open with exception,Canberra,False,0
12574484,A6122,1148,"Communist Party of Australia - illegal apparatus, hideouts and safe houses, Victoria",1949 - 1957,1949,1957,Open with exception,Canberra,False,0
12574485,A6122,552 REFERENCE COPY,CPA [Communist Party of Australia] - Control Commission - Western Australia,by1949 - by1949,,,Closed,Canberra,False,0
12577025,A6122,2475,New South Wales ( NSW ) Teachers Federation Volume 1,1940 - 1950,1940,1950,Open with exception,Canberra,True,157
12582870,A6122,2466,Australian Ship Painters and Dockers Union Volume 1,1946 - 1959,1946,1959,Open with exception,Canberra,False,0
12585984,A6122,1422,ASIO file 200/9 (Leakages of Government information),1940 - 1968,1940,1968,Open with exception,Canberra,False,0
12630424,A6122,1028/REFERENCE COPY,Communist Party of Australia Tasmania - Illegal Apparatus,1950 - 1976,1950,1976,Open with exception,Canberra,False,0
12635145,A6122,2514,Background Brief No. 34/73 Visit of foreign correspondent of East German news agency -Heiner Klinge,1973 - 1973,1973,1973,Open with exception,Canberra,False,0
12635226,A6122,2517,ASIO background briefing no. 8/74 RIS activity in South East Asia and Australia,1974 - 1974,1974,1974,Open with exception,Canberra,False,0
12635245,A6122,2512,Background Brief No. 09/74 RIS Interest and Activity in the Naval Sphere,1974 - 1974,1974,1974,Open with exception,Canberra,False,0
12635309,A6122,2513,Background Brief No. 18/74 Visitors to the USSR,1974 - 1974,1974,1974,Open,Canberra,False,0
12672209,A6122,1199,Australian Soviet Friendship Society - Volume 1,1951 - 1957,1951,1957,Open with exception,Canberra,False,0
12672215,A6122,1200,Australian Soviet Friendship Society - Volume 2,1957 - 1958,1957,1958,Open with exception,Canberra,False,0
12672219,A6122,1201,Australian Soviet Friendship Society - Part 3,1958 - 1959,1958,1959,Open with exception,Canberra,False,0
12672224,A6122,1202,Australian Soviet Friendship Society - Part 4,1959 - 1960,1959,1960,Open with exception,Canberra,False,0
12691366,A6122,2525,Memo No 9674 Director General ASIO to Attorney-General Greenwood,1971 - 1971,1971,1971,Open,Canberra,True,3
12691386,A6122,2526,"Current Intelligence Bulletin, Visit to Australia of the South Afrian Rugby Union Team ( Spring boks ) June - August 1971",1971 - 1971,1971,1971,Open,Canberra,False,0
12691405,A6122,2523,Background Brief No. 26/71 - Visit to Australia of the South Afrian Rugby Union Team ( Spring boks ) June - August 1971,1971 - 1971,1971,1971,Open,Canberra,True,10
12691407,A6122,2522,Background Brief no. 21/71 Vietnam Moratorium Campaign April-June 1971,1971 - 1971,1971,1971,Open,Canberra,False,0
12691425,A6122,2521,Background Brief no. 13/71 Anti-Apartheid Campaign in Australia,1971 - 1971,1971,1971,Open,Canberra,True,14
12691431,A6122,2524,Current Intelligence brief No. 35/72 - Moratorium for Black Rights,1972 - 1972,1972,1972,Open,Canberra,True,2
12716064,A6122,229 REFERENCE COPY,CPA [Communist Party of Australia] Activities and Interest in Department of Supply - Small Arms Factory Lithgow NSW Volume 1,1939 - 1953,1939,1953,Open with exception,Canberra,False,0
12726624,A6122,102 REFERENCE COPY,Interrogation of the Petrovs: ASIO Cases (Reports and Briefs) conducted by New South Wales Office,1955 - 1955,1955,1955,Open with exception,Canberra,False,0
12726984,A6122,7,Background History of CPofA Prepared for Royal Commission on Espionage,1941 - 1949,1941,1949,Open with exception,Canberra,False,0
12726985,A6122,907,Communist Party of Australia 15th National Congress,1939 - 1957,1939,1957,Open with exception,Canberra,False,0
12726986,A6122,814,Communist Party of Australia (Victoria) - Fitzroy,1949 - 1957,1949,1957,Open with exception,Canberra,False,0
12727004,A6122,813,Communist Party of Australia (Victoria) Carlton Branch,1949 - 1957,1949,1957,Open with exception,Canberra,False,0
12727005,A6122,399 REFERENCE COPY,CP of A [Communist Party of Australia] Activity in the Medical Profession,1954 - 1964,1954,1964,Open with exception,Canberra,False,0
12740917,A6122,1191,Records relating to liaison with the administration of Dutch New Guinea,1944 - 1958,1944,1958,Open with exception,Canberra,False,0
12744458,A6122,2550,Operation Attaboy Volume 1,1977 - 1978,1977,1978,Open with exception,Canberra,True,147
12762085,A6122,2552,Interception of Mail Communications,1967 - 1981,1967,1981,Open with exception,Canberra,False,0
12762087,A6122,2560,Secret Laboratory - General Policy,1951 - 1977,1951,1977,Open with exception,Canberra,False,0
12762744,A6122,1306,Australia and New Zealand Congress for International Co-operation and Disarmament - Volume 15,1959 - 1959,1959,1959,Open with exception,Canberra,False,0
12762745,A6122,1248 REFERENCE COPY,Communist Party interests in Jewish Council to combat fascism and anti-semitism Volume 3,1960 - 1961,1960,1961,Open with exception,Canberra,True,133
12762746,A6122,1298 REFERENCE COPY,Australia and New Zealand Congress for International Co-operation and Disarmament- Volume 7,1959 - 1959,1959,1959,Open with exception,Canberra,False,0
12762845,A6122,1302,Australia and New Zealand Congress for International Co-operation and Disarmament - Volume 11,1959 - 1959,1959,1959,Open with exception,Canberra,False,0
12762871,A6122,1295,Australia and New Zealand Congress for International Co-operation and Disarmament - Volume 4,1959 - 1959,1959,1959,Open with exception,Canberra,False,0
12762873,A6122,1304/REFERENCE COPY,Australia and New Zealan Congress for International Co-operation and Disarmament - Volume 13,1918 - 1962,1918,1962,Open with exception,Canberra,False,0
12762874,A6122,1300,Australia & New Zealand Congress for International Co-operation & Disarmament Volume 9,1959 - 1959,1959,1959,Open with exception,Canberra,False,0
12762875,A6122,1297,Australia & New Zealand Congress for International Co-operation & Disarmament Volume 6,1959 - 1959,1959,1959,Open with exception,Canberra,False,0
12762876,A6122,1303,Australia and New Zealand Congress for International Co-operation and Disarmament - Volume 12,1959 - 1959,1959,1959,Open with exception,Canberra,False,0
12762877,A6122,1301,Australia & New Zealand Congress for International Co-operation & Disarmament Volume 10,1959 - 1959,1959,1959,Open with exception,Canberra,False,0
12762878,A6122,1296,Australia & New Zealand Congress for International Co-operation & Disarmament Volume 5,1959 - 1959,1959,1959,Open with exception,Canberra,False,0
12762879,A6122,1293,Australia and New Zealand Congress for International Co-operation and Disarmament - Volume 2,1959 - 1959,1959,1959,Open with exception,Canberra,False,0
12762880,A6122,1294,Australia & New Zealand Congress for International Co-operation & Disarmament Volume 3,1959 - 1959,1959,1959,Open with exception,Canberra,False,0
12762882,A6122,1299,Australia & New Zealand Congress for International Co-operation & Disarmament Volume 8,1959 - 1959,1959,1959,Open with exception,Canberra,False,0
12762883,A6122,1292,Australia & New Zealand Congress for International Co-operation & Disarmament Volume 1,1959 - 1959,1959,1959,Open with exception,Canberra,True,69
12762887,A6122,169,Associations Individual Jewish Council to combat fascism and ant-semitism,1943 - 1955,1943,1955,Open with exception,Canberra,False,0
12762924,A6122,1305,Australia and New Zealand Congress for International Co-operation and Disarmament - Volume 14,1959 - 1959,1959,1959,Open with exception,Canberra,False,0
12762925,A6122,1307,Australia & New Zealand Congress for International Co-operation & Disarmament Volume 16,1959 - 1959,1959,1959,Open with exception,Canberra,False,0
12762926,A6122,1308,Australia and New Zealan Congress for International Co-operation and Disarmament - Volume 17,1959 - 1959,1959,1959,Open with exception,Canberra,False,0
12762927,A6122,1309,Australia and New Zealand Congress for International Co-operation and Disarmament - Volume 18,1959 - 1959,1959,1959,Open with exception,Canberra,False,0
12762928,A6122,1310,Australia and New Zealand Congress for International Co-operation and Disarmament - Volume 19,1959 - 1959,1959,1959,Open with exception,Canberra,False,0
12762929,A6122,1405,"Associations/Individual Australian Peace Council, ANZ Congress for International Co-operation and Disarmament, peace congress activities - Volume 2",1958 - 1961,1958,1961,Open with exception,Canberra,False,0
12762930,A6122,1406,"Associations/Individual Australian Peace Council, ANZ Congress for International Co-operation and Disarmament, peace congress activities - Volume 3",1958 - 1962,1958,1962,Open with exception,Canberra,False,0
12762931,A6122,1407,"Associations/Individual Australian Peace Council, ANZ Congress for International Co-operation and Disarmament, peace congress activities - Volume 4.",1960 - 1961,1960,1961,Open with exception,Canberra,False,0
12762932,A6122,1408,"Associations/Individual Australian Peace Council, ANZ Congress for International Co-operation and Disarmament, peace congress activities - Volume 5",1961 - 1961,1961,1961,Open with exception,Canberra,False,0
12762933,A6122,1409,"Associations/Individual Australian Peace Council, ANZ Congress for International Co-operation and Disarmament, peace congress activities - Volume 6",1961 - 1962,1961,1962,Open with exception,Canberra,False,0
12793105,A6122,2553,National Front of Australia Volume 1,1967 - 1980,1967,1980,Open with exception,Canberra,True,219
12799331,A6122,2555,Prisoners Action Group,1973 - 1981,1973,1981,Open with exception,Canberra,True,146
12799336,A6122,2558,Women Behind Bars,1980 - 1981,1980,1981,Open with exception,Canberra,True,40
12808544,A6122,1050,"Communist Party of Australia - New South Wales, illegal addresses",1939 - 1957,1939,1957,Open with exception,Canberra,False,0
12811384,A6122,1288,"Defence warfare warbook and preparation for war, emergency measures. Control of British subjects, general volume 1",1935 - 1961,1935,1961,Open with exception,Canberra,False,0
12812130,A6122,1326,"Associations - Individual. Association for Cultural Freedom, Congress Freedom. Part 1",1953 - 1960,1953,1960,Open with exception,Canberra,True,130
12815525,A6122,2570,Operation Adjutant volume 1,1958 - 1958,1958,1958,Open with exception,Canberra,True,433
12819405,A6122,2559,Kew Peace Group,1960 - 1964,1960,1964,Open with exception,Canberra,False,0
12835885,A6122,2557,Castellorization Association aka Kostellarizsian Society,1944 - 1961,1944,1961,Open,Canberra,False,0
12836215,A6122,2560,Newcastle Trades Hall Council - Volume 1,1951 - 1955,1951,1955,Open with exception,Canberra,True,106
12842645,A6122,58 REFERENCE COPY,"Royal Commission of Espionage 1954 - 1955 References to ""ENORMAZ"" i.e. Atomic Tests in Australia",1954 - 1955,1954,1955,Open with exception,Canberra,False,0
12857224,A6122,530,Communist Party of Australia - Petition for the release of the Rosenbergs Volume 1,1952 - 1953,1952,1953,Open with exception,Canberra,False,0
12860384,A6122,1099,Communist Party of Australia - Illegal organisation (photos),1949 - 1956,1949,1956,Closed,Canberra,False,0
12860646,A6122,1203/REFERENCE COPY,Indonesian Malay Association - Broome Western Australia,1935 - 1961,1935,1961,Open with exception,Canberra,False,0
12872784,A6122,1260 REFERENCE COPY,"Australian Institute of International Affairs, Volume 2",1935 - 1961,1935,1961,Open with exception,Canberra,True,25
12874226,A6122,2580,Russian electrical equipment discovered in South Australia - Meteorological radio sonde instrument,1960 - 1960,1960,1960,Open with exception,Canberra,False,0
12880700,A6122,465,Communist Party of Australia - links with Peoples Action Party - Malaya,1955 - 1955,1955,1955,Open with exception,Canberra,False,0
12889829,A6122,2567,Latrobe Students for Australian Independence ( aka Radical Students Movement ) Volume 1,1976 - 1977,1976,1977,Open with exception,Canberra,True,189
12893346,A6122,2581,Nugan Hand Bank Volume 1,1978 - 1980,1978,1980,Open with exception,Canberra,True,212
12894087,A6122,2608,Hubbard Association of Scientologists International aka Church of the New Faith aka Church of Scientology Volume 1,1956 - 1966,1956,1966,Open with exception,Canberra,True,284
12900009,A6122,2568,Demonstration against Prime Minister Malcolm Fraser Monash University 23 August 1976 Volume 6,1976 - 1976,1976,1976,Open with exception,Canberra,True,43
12901346,A6122,848,Communist Party of Australia - South Australia - Bulgarian Branch [1pp],1953 - 1953,1953,1953,Open with exception,Canberra,False,0
12901528,A6122,171 REFERENCE COPY,Lithuanian Organisation and communists in Australia,1954 - 1954,1954,1954,Open with exception,Canberra,False,0
12901964,A6122,155,Jewish Unity Association,1941 - 1949,1941,1949,Open with exception,Canberra,False,0
12902006,A6122,1435,Associations individual - Jewish Progressive Centre,1952 - 1962,1952,1962,Open with exception,Canberra,False,0
12902044,A6122,376,Communist Party of Australia - Activity and Interest in Italian Community - National,1952 - 1953,1952,1953,Open with exception,Canberra,False,0
12906813,A6122,2576,Australian China Society Maytime Festival Tour of China Miscellaneous papers Volume 2,1970 - 1971,1970,1971,Open with exception,Canberra,False,0
12912697,A6122,2590,West Australian Freedom Collective Volume 1,1976 - 1980,1976,1980,Open with exception,Canberra,False,0
12912701,A6122,2589,Bootleg Magazine,1979 - 1980,1979,1980,Open with exception,Canberra,False,0
12916591,A6122,243 REFERENCE COPY,CPA Communist Party of Australia - interest in migrants in trade unions and industry,1954 - 1955,1954,1955,Open with exception,Canberra,False,0
12920089,A6122,2606,Women's Liberation Movement NSW Volume 1,1970 - 1971,1970,1971,Open with exception,Canberra,True,149
12920606,A6122,318,Greek Orthodox Community - Queensland,1954 - 1954,1954,1954,Open with exception,Canberra,False,0
12937711,A6122,2619,Defence Warfare War Book Qld Volume 1,1939 - 1952,1939,1952,Open with exception,Canberra,False,0
12937713,A6122,2617,Defence Warfare War Book NSW Volume 1,1951 - 1957,1951,1957,Open with exception,Canberra,False,0
12937715,A6122,2625,Defence Warfare War Book Victoria Volume 1,1950 - 1957,1950,1957,Open with exception,Canberra,False,0
12937717,A6122,2593,"Defence warfare war book and preparations for war,emergency measures control of aliens, TAS. Volume 1",1950 - 1971,1950,1971,Open with exception,Canberra,False,0
12937719,A6122,2597,"Defence Warfare War Book and preparation for war, emergency measures control of aliens, SA Volume 1",1950 - 1974,1950,1974,Open with exception,Canberra,False,0
12937721,A6122,2595,"Defence warfare war book and preparations for war,emergency measures control of aliens, WA. Volume 1",1950 - 1971,1950,1971,Open with exception,Canberra,False,0
12937723,A6122,2594,"Defence warfare war book and preparations for war,emergency measures control of aliens, NT. Volume 1",1950 - 1979,1950,1979,Open with exception,Canberra,False,0
12943229,A6122,606,CP of A [Communist Party of Australia] New South Wales - North Sydney. Bradfield - Raid Matbrial Vol 2,1955 - 1955,1955,1955,Open with exception,Canberra,False,0
12943230,A6122,1069,"Communist Party of Australia - New South Wales, North Sydney Branch",1954 - 1954,1954,1954,Open with exception,Canberra,False,0
12964066,A6122,2628,"Heads of state Visit to Australia, Prime Minister Ky, Minister of South Vietnam - Administrative Arrangements",1967 - 1967,1967,1967,Open with exception,Canberra,False,0
12966324,A6122,1426,Protective Security Memorandum. Volume 2,1957 - 1962,1957,1962,Open with exception,Canberra,False,0
12981369,A6122,ITEM 206,Waterside Workers. Federation - New South Wales. Volume 1,1941 - 1949,1941,1949,Not yet examined,Canberra,False,0
12983834,A6122,2654,Committee in Defiance of the National Service Act,1969 - 1969,1969,1969,Open with exception,Canberra,False,0
12983836,A6122,2596,Radical Education Foundation NSW,1969 - 1980,1969,1980,Open with exception,Canberra,False,0
12993146,A6122,1358,Communist Party of Australia interest in political parties - Australian Democratic Labor Party (DLP),1960 - 1962,1960,1962,Open with exception,Canberra,False,0
12996307,A6122,224,CPA activity in the Australian Broadcasting Commission. Volume 1,1953 - 1964,1953,1964,Open with exception,Canberra,False,0
12996434,A6122,1231,CPA [Communist Party of Australia] - Interest in the ABC - Volume 1,1935 - 1961,1935,1961,Open with exception,Canberra,False,0
12996807,A6122,66,Royal Commission on Espionage 1954-1955 References to TASS,1954 - 1955,1954,1955,Open with exception,Canberra,False,0
13004671,A6122,980,Communist Party of Australia. People's Printing,1946 - 1964,1946,1964,Open with exception,Canberra,False,0
13008804,A6122,50,Royal Commission on Espionage 1954-5 Inquiries re John Pringle (Doc G18),1954 - 1955,1954,1955,Open with exception,Canberra,False,0
13011856,A6122,2644,Polish Solidarity Movement Volume 1,1981 - 1981,1981,1981,Open with exception,Canberra,True,9
13028475,A6122,1137,Communist Party of Australia - activity/interest in uranium,1952 - 1953,1952,1953,Open with exception,Canberra,False,0
13028476,A6122,537,Communist Party of Australia Organisation (Static) - South Australia,1951 - 1956,1951,1956,Open with exception,Canberra,False,0
13031175,A6122,2671,FILEF - Federation of Italian migrant workers and their families Volume 1,1972 - 1975,1972,1975,Open with exception,Canberra,False,0
13034571,A6122,1215,Realist Writers Group NSW,1951 - 1970,1951,1970,Open with exception,Canberra,False,0
13034573,A6122,1216,Realist Writers Group: Western Australia,1953 - 1970,1953,1970,Open with exception,Canberra,False,0
13047527,A6122,778,Communist Party of Australia. NSW Wagga Branch,1943 - 1953,1943,1953,Open with exception,Canberra,False,0
13047677,A6122,219,CPA Interest in the Peace Movement - Volume 1,1932 - 1955,1932,1955,Open with exception,Canberra,False,0
13072192,A6122,1369,CPA [Communist Party of Australia] - Interest in political parties - penetration of ALP. Volume 1,1918 - 1962,1918,1962,Not yet examined,Canberra,False,0
13072477,A6122,1380,CPA [Communist Party of Australia] - Interest in political parties - Australian Labor Party. Volume 10,1918 - 1962,1918,1962,Open with exception,Canberra,True,128
13084331,A6122,356 REFERENCE COPY,Communist Activity - Pine Creek - Katherine - Mataranka Area NT,1951 - 1955,1951,1955,Open with exception,Canberra,True,47
13092187,A6122,2676,Official representation of Democratic People's Republic of Korea in Australia - Diplomatic relations with Australia and Korea Volume 1,1975 - 1979,1975,1979,Open with exception,Canberra,False,0
13118992,A6122,2663,Self - Management Group - Formerly Revolutionary Socialist Party QLD Volume 1,1970 - 1970,1970,1970,Open with exception,Canberra,False,0
13118994,A6122,2661,Self - Management Group - Formerly Revolutionary Socialist Party - Industrial Activity Volume 1,1970 - 1972,1970,1972,Open with exception,Canberra,False,0
13125147,A6122,369,CPA [Communist Party of Australia] Activity - Interests in Migrant Community Migrant Hostels - South Australia,1954 - 1956,1954,1956,Open with exception,Canberra,False,0
13125148,A6122,159,Bulgarian community in Australia [10pp],1953 - 1954,1953,1954,Open with exception,Canberra,False,0
13130381,A6122,2658,Campaign to Save Native Forests Volume 1,1978 - 1980,1978,1980,Open with exception,Canberra,True,28
13140289,A6122,2680,Students In Dissent Volume 1,1968 - 1968,1968,1968,Open with exception,Canberra,False,0
13143150,A6122,1267,"Report by Mr Justice G.S. REED, then Director General of ASIO entitled ""Outline of the Foundation and Organisation of ASIO"" dated 30th June 1950",1950 - 1950,1950,1950,Open with exception,Canberra,False,0
13144126,A6122,407,Planning in counter sabotage: Visit of overseas adviser to Australia,1955 - 1955,1955,1955,Open with exception,Canberra,False,0
13144130,A6122,1230,NSW Snowy Mountains Hydro-Electric Authority - Communist Party of Australia - interest in [60 pages - 32 of these contain exemptions],1956 - 1963,1956,1963,Open with exception,Canberra,False,0
13144806,A6122,418,New Theatre League - Perth - Volume 1,1941 - 1950,1941,1950,Open with exception,Canberra,False,0
13148853,A6122,ITEM 1397,New Education Fellowship. Volume 1,1918 - 1962,1918,1962,Open with exception,Canberra,True,171
13149545,A6122,2675,Press Periodicals Farrago SRC Publication Melbourne University Victoria,1951 - 1982,1951,1982,Open with exception,Canberra,True,90
13160785,A6122,2793,International Development Action Fitzroy Volume 1,1969 - 1980,1969,1980,Open with exception,Canberra,False,0
13523698,A6122,2706,"CPA membership, Recruitment, Circumstances of the recruitment & resignation of Jean Isobel MELZER",1958 - 1985,1958,1985,Open with exception,Canberra,True,67
13533701,A6122,1033,"Communist Party of Australia - Papua New Guinea, recruitment/membership",1953 - 1953,1953,1953,Open with exception,Canberra,False,0
13551785,A6122,254 REFERENCE COPY,CPA [Communist Party of Australia] Activities amongst the Unemployed and the Employment Problem,1952 - 1953,1952,1953,Open with exception,Canberra,False,0
13553667,A6122,2884,Assassination of the Turkish Consul General in Sydney by the Armenian Genocide Justice Commando 17 December 1980 Volume 1,1980 - 1980,1980,1980,Open with exception,Canberra,False,0
13553669,A6122,2743,Armenian Revolutionary Army Volume 1,1983 - 1985,1983,1985,Open with exception,Canberra,False,0
13555143,A6122,2707,Movement for the liberation & unification of Macedonia ( DOOM ),1981 - 1989,1981,1989,Open with exception,Canberra,True,49
13562559,A6122,2873,International Socialists Volume 1,1979 - 1980,1979,1980,Open with exception,Canberra,False,0
13562619,A6122,2756,Industrial Worker of the World,1928 - 1984,1928,1984,Open with exception,Canberra,False,0
13562821,A6122,2769,Vietnamese Veterans Association of Australia Volume 1,1981 - 1984,1981,1984,Open with exception,Canberra,False,0
13602305,A6122,2704,Threat to Queen's life [ reference in History of ASIO Volume 1 ],1954 - 1954,1954,1954,Open,Canberra,True,7
13602307,A6122,2705,Government Heads of State Threat to kill Her Majesty Queen Elizabeth the 2nd,1953 - 1959,1953,1959,Open with exception,Canberra,True,139
13612082,A6122,1414,Selected appendices of 'Unpublished history of ASIO' [Security Intelligence],1953 - 1956,1953,1956,Open with exception,Canberra,False,0
13615869,A6122,2761,Australian and New Zealanders Against the Vietnam War ( ANZAVW ) Volume 1,1968 - 1968,1968,1968,Open with exception,Canberra,False,0
13618165,A6122,2715,"Camorra, Black Hand, Mafia, Mano Nero Society Volume 1",1928 - 1969,1928,1969,Open with exception,Canberra,True,284
13620811,A6122,2700,"Joint Intelligence Committee, Miscellaneous papers [ Reference in History of ASIO Volume 1 ]",1949 - 1949,1949,1949,Open,Canberra,True,13
13623216,A6122,233,"CPA activities and interest in Department of Foreign Affairs, ACT- Volume 1",1954 - 1955,1954,1955,Open with exception,Canberra,False,0
13623908,A6122,2701,Petrov Statement - allocation of Code names 31 Mar 1954  [ Reference in History of ASIO Volume 1 ],1954 - 1954,1954,1954,Open,Canberra,True,3
13623916,A6122,2699,"Gamble Report, Espionage and aspects of Russian Communist and other activity, 28 May 1951 ( TS ) Volume 1",1951 - 1951,1951,1951,Open with exception,Canberra,False,0
13626142,A6122,2748,Communist Party of Australia Branches - New South Wales - Newcastle Bus,1956 - 1964,1956,1964,Open with exception,Canberra,False,0
13626144,A6122,2752,Communist Part of Australia New South Wales - Newcastle Dockyard Branch,1956 - 1968,1956,1968,Open with exception,Canberra,False,0
13626146,A6122,2750,Communist Part of Australia New South Wales - Newcastle Seamens Branch,1956 - 1977,1956,1977,Open with exception,Canberra,True,90
13626150,A6122,2751,Communist Part of Australia New South Wales - Waterfront Newcastle Branch,1956 - 1977,1956,1977,Open with exception,Canberra,True,151
13626152,A6122,2745,Communist Party of Australia Branches - New South Wales - Wharf Newcastle,1964 - 1972,1964,1972,Open with exception,Canberra,False,0
13626154,A6122,2795,"SPA Newcastle NSW, CPA interest in political parties Volume 1",1968 - 1971,1968,1971,Open with exception,Canberra,False,0
13626156,A6122,2747,"Socialist Party of Australia Branches - New South Wales - Greek, Newcastle",1977 - 1982,1977,1982,Open with exception,Canberra,True,61
13626158,A6122,2760,Socialist Party of Australia ( SPA ) Maritime NSW Newcastle,1972 - 1982,1972,1982,Open with exception,Canberra,True,80
13626160,A6122,2746,Socialist Party of Australia Branches - New South Wales - Newcastle Industrial,1979 - 1981,1979,1981,Open with exception,Canberra,True,33
